year,month,quarter,periodicity,registered_m3,network_km,inspected_ratio,period_billed_m3,period_zero_share,month_billed_m3,month_zero_share,m3_to_bill,days_reading,planned_gap_days,is_zero,invoice_day,reading_day,planned_day
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.73749006,98.0,-0.0,0,13,13,13
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,5.1287756,93.0,0.0,0,16,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,2.4703913,86.0,0.0,0,18,13,13
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,9.663315,85.0,1.0,0,11,8,8
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,3.2720523,93.0,-1.0,0,16,18,18
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,2.210759,77.0,-0.0,0,17,16,16
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,11.840625,80.0,-1.0,0,19,15,15
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,16.324148,92.0,-0.0,0,20,18,18
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,14.535979,98.0,-1.0,0,14,16,15
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,18.06613,86.0,0.0,0,21,19,19
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,7.3422832,83.0,1.0,0,19,17,17
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,5.8574305,88.0,-0.0,0,11,9,8
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,44.18147,90.0,0.0,0,11,10,10
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,5.983298,127.0,-1.0,0,16,18,17
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,1.8355653,80.0,1.0,0,20,21,21
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,41.104404,90.0,0.0,0,15,17,17
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,9.467884,98.0,-0.0,0,18,18,18
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,91.77455,92.0,0.0,0,16,15,15
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,19.415064,91.0,-0.0,0,16,14,14
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,19.017828,87.0,0.0,0,5,5,5
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,2.006387,96.0,-1.0,0,18,19,18
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.0,94.0,-0.0,1,17,18,17
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,9.228692,93.0,0.0,0,15,15,15
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,5.4684234,90.0,0.0,0,11,10,9
2025,6,2,MENSUAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,30.735407,61.0,-0.0,0,25,19,19
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,4.030735,91.0,0.0,0,15,11,11
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,36.527283,97.0,-0.0,0,16,15,15
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,6.5627427,83.0,0.0,0,19,21,21
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,9.396714,90.0,-0.0,0,15,11,11
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,0.19333237,82.0,0.0,0,22,14,14
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,16.591183,99.0,-1.0,0,10,13,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.0168724,88.0,-0.0,0,23,21,22
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,7.2821026,94.0,-1.0,0,15,15,14
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,1.5122628,80.0,1.0,0,17,17,17
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,10.775847,90.0,0.0,0,16,13,13
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,5.8013244,90.0,-0.0,0,17,14,14
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,4.759018,94.0,-0.0,0,12,11,12
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,6.3740883,92.0,-1.0,0,12,9,9
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,2.132072,89.0,0.0,0,11,9,9
2025,5,2,MENSUAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,3.5135765,79.0,-0.0,0,9,12,12
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,9.8156595,103.0,-1.0,0,15,15,15
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,1.5544164,88.0,-0.0,0,16,15,15
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,195.33855,90.0,0.0,0,19,17,18
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,7.2369843,115.0,-1.0,0,16,17,17
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,9.080335,97.0,-0.0,0,13,14,14
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.0,100.0,-0.0,1,17,17,17
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,8.393401,89.0,0.0,0,15,12,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,12.643791,92.0,-1.0,0,15,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.0,81.0,0.0,1,24,22,22
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,0.18619378,88.0,0.0,0,17,12,12
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,13.847969,72.0,0.0,0,15,12,13
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,15.083611,85.0,1.0,0,16,19,20
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,25.882692,78.0,0.0,0,24,20,21
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,11.666723,83.0,-0.0,0,15,11,11
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,1.7487233,92.0,-0.0,0,13,12,12
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,4.320954,72.0,0.0,0,16,14,14
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.0,91.0,-0.0,1,16,13,13
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,32.1056,88.0,0.0,0,18,14,15
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.0,95.0,-0.0,1,16,15,14
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,0.0,87.0,0.0,1,18,14,15
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,0.83485913,90.0,-0.0,0,12,10,11
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,55.206196,91.0,-0.0,0,18,16,16
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,6.1452518,78.0,1.0,0,19,16,16
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,25.150843,85.0,-0.0,0,22,16,16
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,12.850016,96.0,-0.0,0,20,19,19
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,19.240358,93.0,-0.0,0,13,12,12
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,5.835632,96.0,0.0,0,18,21,21
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,3.1206665,84.0,-0.0,0,14,17,17
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,8.298068,89.0,-0.0,0,20,16,15
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,15.083086,85.0,0.0,0,26,19,20
2025,11,4,MENSUAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,0.0,66.0,0.0,1,11,17,16
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,7.287157,90.0,-0.0,0,16,21,20
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,4.4823656,89.0,-0.0,0,24,20,20
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,4.3993297,128.0,-0.0,0,13,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,3.4311576,95.0,-0.0,0,17,18,18
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,0.0,93.0,-0.0,1,16,13,13
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,88.860985,101.0,-0.0,0,11,12,12
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,4.9414463,102.0,-0.0,0,19,18,18
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.0,88.0,-0.0,0,16,13,13
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.22140922,91.0,-0.0,0,12,10,10
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,1.8800936,90.0,-0.0,0,10,9,9
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,2.4963613,86.0,1.0,0,14,11,12
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,17.448355,95.0,0.0,0,18,20,20
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,9.503441,88.0,-0.0,0,13,14,14
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,2.9560878,91.0,0.0,0,13,12,12
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,13.110208,103.0,0.0,0,24,21,21
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,2.3580153,86.0,1.0,0,16,15,15
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,75.50095,89.0,-0.0,0,11,8,8
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,1.1505957,94.0,1.0,0,17,15,15
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,0.0,77.0,1.0,1,18,14,15
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,1.9138668,91.0,-1.0,0,11,12,11
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,10.012602,91.0,1.0,0,18,22,22
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,2.578267,89.0,-1.0,0,12,9,8
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,9.889121,88.0,0.0,0,22,19,19
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,20.970018,91.0,-0.0,0,14,13,13
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,41.83512,94.0,0.0,0,16,14,14
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,2.2847147,97.0,-1.0,0,4,3,3
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,26.424059,89.0,-2.0,0,13,10,8
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,0.0,91.0,0.0,1,16,14,14
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,12.321919,80.0,1.0,0,13,7,7
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,0.79965734,90.0,-0.0,0,15,14,14
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,8.859789,90.0,0.0,0,15,13,13
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,33.97017,89.0,-0.0,0,19,16,17
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,14.552159,92.0,-0.0,0,10,10,10
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,31.6147,80.0,0.0,0,20,19,19
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,12.133056,97.0,-0.0,0,18,19,18
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,7.5830317,86.0,0.0,0,14,12,12
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,2.855618,95.0,-1.0,0,18,18,17
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,1.230191,90.0,0.0,0,13,12,12
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,10.538356,88.0,0.0,0,13,8,8
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.0,92.0,-2.0,1,10,11,9
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,24.810055,85.0,0.0,0,14,16,16
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,56.10629,95.0,-1.0,0,16,14,13
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,36.289703,86.0,-0.0,0,23,20,20
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,18.511122,92.0,0.0,0,16,15,16
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.3663259,90.0,-1.0,0,12,12,12
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,3.8366113,64.0,0.0,0,15,15,15
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,6.749961,80.0,1.0,0,16,12,13
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,2.3441832,95.0,0.0,0,16,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,24.874817,92.0,-0.0,0,11,10,9
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,39.950226,79.0,0.0,0,14,9,10
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,6.9515214,87.0,0.0,0,17,15,15
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,110.24885,91.0,0.0,0,15,15,15
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,32.73998,93.0,0.0,0,19,19,20
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,7.413622,94.0,-0.0,0,16,17,17
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,0.0,91.0,0.0,1,14,14,14
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,5.983171,93.0,-0.0,0,11,12,12
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,94.19567,95.0,0.0,0,18,16,16
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,8.645307,90.0,0.0,0,15,15,15
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,0.0,108.0,0.0,1,16,16,16
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,6.0711255,96.0,-0.0,0,13,13,13
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,9.330078,87.0,-0.0,0,14,12,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.1786885,94.0,-1.0,0,17,15,14
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,8.932329,87.0,0.0,0,16,12,12
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,11.142828,92.0,-0.0,0,12,11,11
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,0.0,91.0,0.0,1,13,12,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,28.067322,100.0,-1.0,0,18,18,18
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.0,90.0,-1.0,1,13,12,11
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,1.3754523,91.0,0.0,0,21,20,20
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.8973806,93.0,-0.0,0,17,21,21
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,17.186314,87.0,0.0,0,15,14,14
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,50.403576,95.0,-0.0,0,14,11,10
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,1.9274075,92.0,-0.0,0,17,14,14
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,3.9715204,99.0,-0.0,0,16,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,36.64069,87.0,1.0,0,13,12,11
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,0.0,81.0,-0.0,1,24,22,22
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,66.343475,97.0,-1.0,0,16,12,12
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,2.7119944,82.0,0.0,0,14,13,13
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,13.192248,82.0,0.0,0,16,13,13
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.0,88.0,0.0,1,18,13,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.3261304,89.0,1.0,0,20,19,19
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,11.685985,88.0,-0.0,0,15,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.0,91.0,1.0,1,12,9,9
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,0.0,90.0,-0.0,1,18,15,15
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,4.537414,81.0,-0.0,0,19,16,16
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,11.430176,91.0,-0.0,0,15,12,13
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,1.3223348,92.0,-0.0,0,15,13,13
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,22.840096,87.0,0.0,0,10,10,10
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,1.5185151,66.0,-0.0,0,21,23,24
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,21.554876,95.0,-1.0,0,10,12,11
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,2.595107,96.0,-1.0,0,26,23,22
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,0.0,90.0,-0.0,1,6,6,6
